economy,YR1960,YR1961,YR1962,YR1963,YR1964,YR1965,YR1966,YR1967,YR1968,YR1969,YR1970,YR1971,YR1972,YR1973,YR1974,YR1975,YR1976,YR1977,YR1978,YR1979,YR1980,YR1981,YR1982,YR1983,YR1984,YR1985,YR1986,YR1987,YR1988,YR1989,YR1990,YR1991,YR1992,YR1993,YR1994,YR1995,YR1996,YR1997,YR1998,YR1999,YR2000,YR2001,YR2002,YR2003,YR2004,YR2005,YR2006,YR2007,YR2008,YR2009,YR2010,YR2011,YR2012,YR2013,YR2014,YR2015,YR2016,YR2017,YR2018,YR2019,YR2020,YR2021,YR2022
GIN,,,,,,,,,,,,,,,,,,,,,,,,,,,11.4419509995491,11.9230848387834,11.1809654318805,11.6895823198276,10.9541039477421,9.95072034021345,8.64000898832564,8.33507263149328,7.85863366359048,7.51734473887142,7.4726936515313,7.3865697156991,6.80578126319153,6.95785078089094,7.08418078610901,7.34881636251547,8.19161825659522,8.17941177468042,6.94861037844078,6.98778053312658,6.27443868852871,6.77831468285777,5.96892051388105,9.96469666135989,12.5681987969317,14.9815822249253,14.4754951516812,18.8734180203133,17.7931452171148,19.5018941385224,16.8835442751869,15.2760215802973,15.4819047731406,15.4023252466505,17.3037393570112,16.3352403278509,16.5937944502894
GMB,,,,,,,,,,,,,,,,,,29.2436351670187,31.6685267857143,29.0963164779241,31.2123478458298,45.9593233574882,31.9013508341961,39.3643396015022,40.835431088735,15.9337846293873,18.4466319228376,21.7068106099436,17.8205092372621,14.4199747327884,13.7473487470419,13.0816490240494,14.1632971488584,14.5386460596896,11.3523428754328,11.5660047047432,11.4361207422755,11.2652435236286,9.99039263186057,10.3380122695363,11.2271983454408,11.3668418865181,9.92290159117549,8.75497395332926,7.76155710046007,8.24735162794787,8.38616765428973,7.92004978352911,9.77516009428575,9.59932820748877,10.1386268114772,9.23149910484917,8.75316494770267,9.27476976067688,8.83679840265619,8.32657938721957,8.44661706335853,7.86685508622327,6.82478004672062,8.24288423463265,8.99176809738058,9.80828181906155,9.41159832188348
GNB,,,,,,,,,,,19.9394875875533,21.6560102906542,22.7815587638646,24.466725329409,25.2356990378883,22.8933795942234,24.9048231928574,18.5347580585905,21.1258439953577,22.2431572471939,27.6407869934025,28.4874822640519,29.4380375340482,25.4530266424141,15.4311543025909,17.9302229237037,13.2433774221235,10.6981200857516,9.63779382849963,11.2285588696725,10.2911210864695,10.617202735841,8.97817956552155,7.05277333762717,7.12393665765342,6.40764790096041,6.55856467928182,7.01776771188874,9.27750410509031,10.7821307810246,18.5720096374571,14.6293300412095,14.3803676536548,16.4865662369933,14.1810697241755,14.612679150674,11.2051201905211,10.6671116873773,8.82627303414024,8.81043380814184,9.20091887328633,8.66538353193591,9.77143715139909,7.12218196747734,13.8278513376897,11.3258843105582,9.82229182201858,9.29681982140964,12.6235200292059,14.7836395969176,16.5149860453828,,
GNQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.73606492929659,7.26276822825913,7.65020235581979,6.64764684552098,11.1267053640268,11.6793208571592,11.7753490380832,11.5749330891681,15.4049422532367,15.8859450190623,21.7835087782313,25.2085066183383,23.6949369917015,23.5278374099566,25.4606719871873,28.4349315814674,25.8265775252778,23.9771072645023
GRC,12.2912062503521,11.6861424642594,12.1583380250757,11.5943168241634,11.9552735644586,11.936483832537,11.9839382681219,13.3059485644732,13.19476345014,12.810027544966,12.6364255890299,12.4319159176185,11.9725423557717,11.0679145717775,13.6317609590684,14.8545702114343,14.5726234165693,15.4327757705814,15.2239116841927,15.6426687469817,15.6260641734292,17.1766173508866,17.4033262196073,17.9941923304908,18.5488105022693,19.2810045263619,18.2792715102287,18.6216594661263,16.3805418808432,17.3947204341274,17.4830479131089,16.4900855895193,15.9484187312302,16.5990629140884,15.9849009791957,17.7926942672248,17.6078261788867,17.6826812251898,17.4975180531606,17.9800730297697,18.2600038247817,18.7149745182193,19.227313167336,18.9588537995518,19.1550226686695,20.0202329513221,20.1554828614839,20.520283425752,20.7211319424709,23.3090125248122,22.3569074677088,22.0964176666976,22.2606929727108,20.7237943616894,20.5865958049059,20.6495258746438,20.6126260626601,20.4933016284161,19.7755483313339,20.1789468341463,23.0750919695594,21.8615572762487,20.1050279673748
GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.6199287147226,46.2582541877696,45.8501230494632,45.3577245959153,46.1040392576323,47.9879441474958,48.5991093284573,46.8148884784771,46.6899341525524,45.7771309496246,47.8530455253821,45.8403861826845,44.1988128798963,42.3437611461997,42.4119305960518,43.1423966501003,43.7935208900272,43.7331112069692,45.1147518420755,
GTM,7.6561908447864,7.71802802247869,6.75061210213361,6.60437123851758,6.89708312655555,7.3531626373113,7.55015459840368,7.7468180254558,7.15926730828935,7.84073731145723,7.95168067226891,7.01833937928255,7.45728834531005,6.48450854411846,6.53487289371731,6.86524589264654,6.81052817398446,6.46838768475914,7.15909441705616,7.0697995807435,7.95816568723267,7.90008685796967,7.74348999920236,7.60220960874212,7.66525863077868,6.95355063062774,7.0962242259362,7.90243369436923,7.98150473540535,7.89542578633733,6.58421335494863,5.4225664497941,6.42488304503928,6.35631122172758,5.57324957201488,5.50995915259415,5.08030909352217,4.99730137319696,5.67746180706161,6.32163614869932,7.00261473951945,10.2195681687394,9.82093278550152,9.75241609376197,8.9066313301877,8.61352510250589,8.50696938888144,8.79868760763897,9.16134519080737,10.3456302167651,10.6462476186343,10.3584830794978,10.5135030709737,11.2879486082846,11.2553849306527,11.0881085257885,10.440352787248,10.572823006819,11.120258551506,11.1070048234102,11.4683823500616,11.3128883326156,11.5185494174707
GUM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUY,11.4461960246744,11.9271814187068,11.5499700777977,12.1473614337869,13.9562743336328,15.0068965517241,15.2006172839506,15.6595344462732,15.2121871599565,15.8644203770558,16.9716206123973,18.028718312356,19.5060904388453,24.7673697270471,16.9896302503404,19.6126315789474,28.1753366781093,25.7846536854272,23.3493728800189,26.2423648291984,24.2042440318302,29.0544789639624,25.7952973720609,27.1117166212534,18.0998185147433,18.0512820512821,31.4746558283252,27.3956826648724,28.105368006413,16.4666021180989,13.6163420472266,14.923266694041,16.7511875722172,15.1968741966037,15.4916244980613,15.0062866170925,16.2135118271072,17.5374496164751,18.4374364679016,18.9760248280568,24.6721060474628,25.0806947778099,25.727551565445,28.0087058529542,27.1793843032206,26.9140489952873,,,,,,,,,,,,,,,,,
HKG,7.81918330940151,6.31790744466801,5.73270404052032,5.44739618298648,5.42563930013459,5.17451444133878,5.69948186528497,6.02261712439418,6.19972176858404,5.77249575551783,5.65653942698866,5.25467561185863,5.29599850991836,5.19031141868512,5.82557154953429,5.99528121155902,5.44524669073406,5.579662682168,5.69933086195239,5.50709462157581,5.62042626671958,6.82344536750049,7.23961123440729,7.39089013765585,6.78074139668387,7.00540758212046,6.97886280321348,6.28011247055247,6.11488255134356,6.32923188173506,6.83664410535731,7.12850577805165,7.62417454437327,7.47628919130836,7.54184887720201,8.02694534256295,8.14433081491879,8.04386916158746,9.02471878502287,9.61198992803741,9.36776869699537,10.2037479695597,10.6355229658201,10.9931095618655,10.3537798350582,9.24606532707798,8.7695421761119,8.41838527317181,8.66870435909614,9.19165041931722,8.85932359491356,8.71145505394354,9.09693828210179,9.28642078655758,9.47856310052411,9.64286905615691,9.95636389333004,9.83027217138145,9.92512949539558,10.8764361048878,12.7458289934984,12.6775774491896,14.3297518919138
HND,11.0233874571726,11.5103874227962,10.7027724049001,10.7264748902974,11.1597374179431,10.026540843409,10.3645785980544,10.0317672629995,9.9721706864564,11.152693775996,11.4799446749654,11.9699042407661,12.017435368458,10.1917813803716,11.6964717254712,12.3665480427046,12.90801234822,12.4887694665699,6.73179537556209,6.95486424749224,8.19019384884961,8.91467287905381,8.8831521578715,9.01334138403467,8.91093004224915,9.02783445008222,9.57232075718821,9.53877673565527,9.51042345184195,9.36282027110879,8.00754209652464,7.15742987932909,7.9874994419604,7.49149806860769,7.12162952679656,6.81525713421117,7.37862240640289,7.18689611084789,8.25635683327832,9.47979854278701,13.4084733653246,14.687410537623,14.9755432131836,14.9208291963607,15.0107580143337,15.5226141975342,15.0037811215388,16.6023739634675,17.1148275892292,18.6997382744106,17.9264315738123,16.0643683897277,16.2017830432394,16.7338132476973,15.3323115474268,14.3052467695847,14.1139360855006,13.4984164607115,13.4622514861767,13.4889921041466,14.9741964606435,14.6200152644578,14.2082206893426
HPC,,,,,,,,,,,,,,,,,,,,,,,,,,11.4209377728159,12.4313178104116,12.8436759270631,11.3848003775296,10.7859601287391,10.9286182098469,11.2964338221197,12.8173563500157,12.5022773944069,10.8133551768533,10.3823120235765,10.120308564294,9.89650543068965,10.5767520669289,10.4433410662241,9.99331376365367,10.8659667307017,10.9585081492722,11.5040957253672,11.6575503068543,11.2545375186693,10.8731859007059,11.3366557005689,10.760491692566,10.8239421661029,10.4042827803622,11.0271517549318,10.5961831071403,10.5765280865595,10.6644981414039,10.7815447828722,10.7752674598161,10.5234105658071,10.8121377303056,10.9631988037442,11.634836236796,11.2982228314528,11.5159188263727
HRV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.2294564231025,23.8611904318867,23.0513268947128,23.9898913694964,24.9045868686943,22.8666802118714,20.8447774530705,20.5691659515699,19.9744732809088,20.0364018649537,19.935427462147,20.062393576901,20.7403788006581,20.598507099399,22.4990050706113,22.4337193048463,22.8871253707912,22.8008746220946,22.6825290293932,23.0892081675921,22.4542534879744,21.9737199967822,21.823879072945,21.8421237710387,21.7289032303303,25.0320739382736,23.1386561542854,21.1879146394711
HTI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.98287753877131,7.36101271908804,7.83409664677008,7.9107928051254,7.33605408205833,6.59830847328613,6.84319296171973,7.67562120214605,8.14405690698202,6.98508151629048,7.27840732548793,6.55241371085916,7.43953745212035,7.19118472596498,7.66400253789781,8.25780291266028,8.20929017383708,7.89768746053188,8.26343071867152,7.19135114705545,7.31205557129014,7.47295579775888,6.90413793477491
HUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.9192402393184,25.751033041244,27.7271091239041,25.4738538693475,22.8695774492961,21.6332914695453,21.2553652926688,20.9157623928713,21.2572564697059,21.197290433871,21.0832537811633,21.8644477966697,23.0139491294595,22.0218664476494,22.1226090802704,21.9910743746388,20.7783163463704,21.3740329154438,22.0192991336302,21.4003932968318,20.5973067259108,19.9559838520551,19.7230071537854,19.994490424804,19.7138882008241,19.9611060571001,20.1928200345072,19.692564843013,20.0857247969431,21.3259808314315,20.8601935323851,20.5620823791804
IDN,11.5581752947207,11.7847266539034,6.23923301625346,7.11480927449514,7.12413261372398,5.60860396457191,8.80025324469769,7.37202170323189,7.45934086898459,7.32155997056659,8.77245508982036,9.28649237472767,9.07099035933392,10.6020671069387,7.85394097870751,9.9165513150089,10.2833830099504,10.9270042660186,11.6895278290688,11.6576217627258,10.3160475028441,10.7129768449109,11.4563175175994,10.9600584008163,10.4777680265764,12.03547689631,11.2424777587402,9.42460516164077,8.97633295990002,9.38937594169801,9.53444118831967,9.13808824964761,9.51626587965038,9.02331220180498,8.11418145113923,7.82906404883809,7.56695858557029,6.84280506576593,5.69350779254274,6.60445694203931,6.53199497269296,6.8890593699167,7.25745833839691,8.12948626357009,8.32186800551366,8.10950772075692,8.62716880197776,8.34646967931201,8.42378092012958,9.58917814647073,9.00591499311107,9.05867718048359,9.2487883715139,9.51771996276189,9.42502571855055,9.74941376931265,9.52781009034346,9.12057115199057,9.02123180406767,8.80847129059296,9.65575053156202,9.24500472023676,7.66111184391272
IMN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IND,6.57349198905266,6.89466573155263,7.77958198935627,8.70504098583899,8.04252293333864,8.78768223472141,8.50679016803653,8.12117179105571,8.39819236577402,8.54968500114456,8.9472441343111,9.67379314361206,9.33421495861269,8.40736153327391,8.64064088354514,9.48765621560141,9.7797533155484,9.20977194135778,9.43960862080358,9.89473202498657,9.65188060883461,9.62616589266879,10.1725727812659,10.091120987434,10.3559108942417,10.9301926338183,11.5502571079547,11.929013421565,11.6043602340003,11.5637622995241,11.2854919029931,11.0787262464783,10.9150464795678,11.0026650353957,10.43581347191,10.5402675188309,10.3308896774711,11.0287262034071,11.9098898139839,12.1754896050679,11.9478354691139,11.7614498890899,11.3140950692424,10.8762099129119,10.4047023479783,10.3661401973311,9.80247046776582,9.86211572836602,10.5384811562769,11.459667419781,11.0076078674211,11.0844615855213,10.6838562295829,10.2951601416583,10.4408568077084,10.4282907090745,10.308548074625,10.7671989548767,10.8232185256227,11.0026755131343,11.6127227382323,11.1855469621812,10.3492328796198
INX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRL,,,,,,,,,,,16.2949644463419,16.9607035684764,17.0551557827242,17.4154582395012,19.1081623350203,20.6933291401115,20.0697482524015,18.9783732044794,19.0312006212846,20.1140839475193,22.1093540705462,22.138624749206,21.9996924728834,21.5094630067083,20.7952064388767,20.643390936299,20.8783885777007,19.7000271654266,17.9558926808782,16.6751579550315,17.1603596265385,18.152851922838,18.5489721857361,18.3433303111039,18.1645728775386,17.2179345251553,16.5925495108963,16.1188292416928,15.5479515599581,15.0261987411711,14.7459204426839,15.3998306188885,15.8062322641555,16.0558800096065,16.1660379632399,16.0571073028133,16.2267367718476,16.8469994194329,18.6524250310558,20.0406285492001,18.6655378471847,19.0823850642884,18.2393575152575,17.1842648602278,16.4068012198463,12.518198769131,12.8250015830948,12.322303410093,12.0199953600242,12.0571057842477,12.8404802660868,12.0931295510256,11.3809735115451
IRN,10.5171409906573,10.4670418369119,10.2777841948434,11.1109991326574,12.5028635781778,14.3618865745771,14.8294985358915,15.2515308344553,15.7582146556508,16.7223225250837,17.3938866253337,18.6830845941571,19.2261385972642,17.2765957216962,21.0782301841496,23.8422005516236,21.4325059376088,20.3454068790073,23.3220953176091,19.761445664451,21.0287338661933,21.4514692840273,18.4845562037237,16.2361109912216,15.1126395417481,15.9048943230492,15.2449882366834,14.3501876170739,15.033984327122,11.9808303308829,10.8463742812025,10.2762568673501,9.71463556374536,14.2309068182684,14.3535174186751,14.2514841915935,12.3681297556766,11.592726368033,13.0491067110414,11.8162972088122,12.9321140865271,12.8715629189835,11.7171068008002,11.4195212230258,11.2363034938147,12.0762428705559,12.4659204560693,9.47709713702345,10.0527121231927,11.1823199504617,10.8045401697855,13.200833681121,13.3279001556287,12.9739392070793,12.820125977658,15.5688232193037,15.780694751081,16.0623126390333,15.7471688919776,15.3002757124463,14.4316679808889,14.2335765896256,12.7321823762365
IRQ,,,,,,,,,,,23.5258981141736,23.5582552693208,25.403431909456,27.3533950617284,23.0174365609103,21.2112824899982,22.0694259012016,18.3401044689495,19.7249536839105,14.7422809656852,15.5427469928412,30.3712908371449,35.1420009909789,43.3824578084146,34.287226219684,29.5221092740378,35.8503958503958,32.2375,32.2145716902873,29.3518686391054,10.9822713740356,16.567808987176,7.55062184862269,4.90345157997792,2.57697251046809,2.33168693478405,2.44204185970716,8.5241086946497,17.6376906310768,11.2586948160528,11.8387153542534,15.7062925636026,19.3061990012931,12.2747953387323,25.5637368326777,19.9682733873438,15.6760901845344,18.7262407974136,16.6463870606304,21.063292705435,18.9188448476728,19.6730397838995,16.5831656707271,17.4553799428077,18.0026366207318,18.6660985734816,18.3892282517436,16.3052516699702,15.8794898494183,19.3153864358706,22.5089087173582,17.8879497721056,
ISL,,,,,,,,,,,13.2664509169364,13.7102612487517,15.2066519403517,14.7222913665296,16.3725962125759,16.7547876933009,15.9677073047871,16.084130870648,17.0537453897406,17.6080178014339,16.9780647447215,17.2826708484139,18.1761350221777,18.2544458839225,16.7721436374344,17.6768655869899,18.0979063200531,18.9070512934451,19.9658791198945,19.324674018804,19.1871299703952,19.8086132636797,20.4076022431715,20.888355669959,20.7718601927377,21.2448839831067,21.1580754556115,20.7902791677992,21.2608664067784,22.090623232972,22.7170682212291,22.9521134165968,24.5183510516401,25.2547511892302,24.2964664236701,24.455800340361,24.3065823884418,23.8046959438688,24.2616429816329,25.3037992142954,24.8210386129432,24.8755883448437,24.7561661259953,24.3501065384389,24.1239060164934,23.4273546291346,23.0097492948063,23.6772641856698,24.1472081886941,24.5873763058398,28.1541318169845,27.5847084334256,26.178127576591
ISR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.9600908942641,25.9749024618701,25.5582389203412,25.0238538920312,24.4853653972362,23.2638233505821,24.2905933330914,25.3438277194415,24.7198654579087,23.5574314931516,23.0827673856792,22.5581298201242,21.9120820466566,21.8818653555739,22.1549390042678,22.0162343908505,21.8797061900151,22.1134741487562,22.1078147215153,21.9798107621251,21.9217150618633,21.9028065346435,22.0774857416492,22.3482241675315,22.0363466698605,23.2313689042173,22.1807744991359,20.8929898259138
ITA,,,,,,,,,,,15.0344574288149,16.4352803275181,17.0167554985193,16.3358204207071,15.5211962601743,15.9654598967966,15.3852229279689,15.6832429993737,16.2642586382193,16.3428316643764,16.5497132909786,17.8675791164418,17.9413453598817,18.3386990396286,18.1350009915581,18.2832968967719,17.9779222810668,18.7060863125579,19.1017445318196,18.9113653500371,19.6030424787827,19.6914281721995,19.5304094060409,19.3824106828705,18.6919490037956,17.4347771884492,17.6164843006228,17.6828588960773,17.5284656244103,17.5472142055117,17.7360219132641,18.3998335143982,18.5459988451104,18.9754277141381,19.1593582401662,19.6144935781847,19.483774834693,19.0276459621567,19.5599387775315,20.6786355974322,20.5529841689778,19.8160333992457,19.8080633298544,19.807207720124,19.5390135071429,19.1103418904102,19.0265663112839,18.8300907386003,18.8808660673035,18.6186669234411,20.6766657047345,19.421519915691,19.2125361119983
JAM,7.16271081418992,7.30223818444856,7.90147969470046,8.1216247110524,8.11093177904821,8.19412442396313,7.99080929282614,8.80442626894395,9.45527015057573,10.3354487760653,11.7290288509336,12.406425452277,13.6960600375235,16.2916448630734,17.8816228232679,18.3471780628818,20.8463143764395,20.7291074274484,20.0647503594812,19.2770521298222,20.2426096247722,20.6335167423543,21.9529231834152,20.1081061587241,16.4716571346189,14.8908280619539,14.2521401703256,13.8477384055748,14.3617484207158,12.9228492738786,13.0361627903991,11.6015386086547,9.34656930784729,10.5141391962983,9.31192940250439,9.99922127814214,11.9198565900794,13.478189233992,14.6774936793992,13.5632395916791,13.957771985254,14.2569687626353,14.7281401748999,14.2159005344254,12.8856633063577,14.2112538484826,13.8898380286,14.8875605217517,16.2060225937496,16.538645304637,16.1200609656127,15.804842742254,16.277054102879,15.5003575179318,14.5182933037941,13.816001547289,13.8399466204801,13.3827785913115,13.4379511959792,13.5821416742441,,,
JOR,,,,,,,,,,,,,,,,,33.515514809591,27.1147161066049,29.4731547843581,34.3104325699746,29.2042235385012,31.5062819273782,28.9618810981153,26.4972573603493,27.9939257474996,26.9816299604182,25.2845347020754,25.6570603927056,25.7192713653388,25.5122655122655,24.0447647676651,25.0845165652468,21.8978506536672,22.0857790134899,22.6195120831708,23.5709589157316,24.5154328528382,25.5484398419403,24.3680701629292,23.9984078362148,23.6984680014003,22.9174851108632,22.6906093612011,23.1853583631912,21.2967655019837,19.5303396970512,20.6390392865841,20.6029032337837,18.3767022469887,20.921952678848,19.247338736188,20.0647396505336,19.1135218893324,18.2645769913954,18.2212045749756,17.8232606852775,17.2505641942481,16.9453719425362,16.7438960469568,16.3718074500744,,,
JPN,,,,,,,,,,,10.877440432821,11.6366593014502,11.9294364877857,12.1370418770721,13.334490095696,14.6810906624813,14.4136027397231,14.3730827435358,14.1322416792059,14.1831636058036,14.3504718718161,14.3720738675364,14.4874970981903,14.5277976279808,14.3078536311297,13.9959335513739,13.9202706254351,13.8581145703011,13.4700096288535,13.3367102251523,13.3193263921511,13.3603123526588,13.7426283498214,14.3483678224167,14.7483119048313,15.079728572976,15.1459373245418,15.3019416593352,15.6654067661838,16.216773574862,16.549191407008,17.2289905143177,17.7749067788644,17.8364695899716,17.7233548337375,17.7438933244397,17.595075361072,17.6343087480996,18.025030322619,19.3337393097808,19.2025962424431,19.885399284228,19.9573325085164,19.854370134417,19.9261773555302,19.617744139153,19.6572481017318,19.4117955495929,19.5636743323798,19.9451059201578,20.9975135526591,21.4261076090781,21.7108008114669
KAZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.2006633499171,13.8969041331471,10.6817786812157,13.5820901409006,12.9111452398683,12.3806732978798,10.7813901348525,11.540691459567,12.0767839829015,13.4140558279007,11.6095049481668,11.2575472813135,11.6145025847194,11.248528853508,10.1808622102763,11.0539227321465,10.1884933177761,11.6629260943621,10.812344717753,10.4758481012217,11.5216030974968,10.17335661126,10.6896762840233,11.6327261488061,11.6308534068253,10.5359417828743,8.32120070703086,9.13216157597614,12.742044005777,11.2703470377122,11.2570846294873
KEN,10.9591495841468,12.0286048804568,11.6001194813919,11.4708805532615,13.849176662943,14.8428773408747,13.7292601912407,14.1299409359382,15.2073160638914,16.4346740904291,16.2574651625747,17.9802878105615,17.6322083444061,16.452237276557,17.0359196756859,18.325399013955,17.4601025041277,17.2052260874241,19.51476535934,19.1957771865076,19.8033752623493,18.5887512899897,18.4330327782507,18.4216543832185,17.3818333396831,17.4602922679533,18.3195669682156,18.568755632614,18.4057892238787,18.0566077928876,18.642430895609,16.7713456618015,15.6822725897384,14.4799654869237,15.154926314268,14.8429210451121,15.1805673853703,15.5361521874874,16.2499609195116,15.7532966549933,15.0542922556179,15.9729117514735,17.0779999092115,18.1313185754854,17.860065964127,17.3802115523848,14.3469988040006,14.6296114670377,15.6739794237589,13.5545947939366,12.9529718175577,12.6846420216244,12.2713774212109,11.8426259978213,11.7424945888753,12.7266800758884,12.609768629814,12.3350790178839,12.3486893953272,12.1707982641069,12.4776637016837,12.1468611272914,12.2718662152519
KGZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.8013029315961,21.9941348973607,19.7333333333333,25.0,21.8378378378378,21.3678672602185,20.2849832857116,18.9039203940362,19.5384358102458,18.5180753270397,17.2956784430533,17.8544471554705,19.1205071393402,20.0414029257456,17.4757557506074,18.6192063348849,16.831005563279,18.1726261702351,17.5098514160667,17.9873304153511,17.1030256304366,17.5207016898068,18.4315502857776,18.1270712390519,18.2274429340139,20.1058519740794,18.4469910620701,17.4733337659161,17.755373303036,17.4341508597379,17.1301720323853,17.1697001118399,,,,
KHM,18.8340791188241,19.1111100325926,20.3463187833811,19.6078409457901,19.3430649515158,16.1184200657895,16.5624990625,17.5074194436862,16.3538871651489,16.0671471179891,22.5563895547139,,,,,,,,,,,,,,,,,,,,,,,4.49110978903734,6.93368350124191,5.84133412660283,5.74984314325622,5.45069565757232,4.80449413546246,4.94315478863005,5.23279791543974,5.29592178951373,5.44204789368213,5.26038881732745,4.48365411975327,4.07010374514937,3.46033550688985,5.73086256152883,5.63453219196917,6.1625054641656,6.34468216451994,6.01941818646029,5.78209654754959,5.61273835219649,5.49393906174558,5.3979798369408,5.20998045737908,5.12349832107484,4.9262731711559,4.80679823604317,5.38531563316927,7.21347310212902,7.36587075204569
KIR,,,,,,,,,,,,,27.8016696180116,26.9009268424368,15.798848999726,18.0003327233405,25.3002378121284,27.0011161033683,19.3012658227848,30.793642467478,39.2459459459459,38.8815789473684,39.4875,37.95,32.0354166666667,36.154347826087,35.3510638297872,33.9450980392157,31.8157894736842,35.5,34.9654545454545,37.9934426229508,38.5215384615385,,,,,,,,,,,,,,67.1251161265643,65.0555008955826,65.5770111387979,65.2164924894928,61.6473665123521,62.311603118372,64.0886336931215,61.4813319055419,70.891098943647,62.8894131847266,68.6700698034493,66.1088211382114,74.6522813688213,79.5240079365079,67.2927131782946,70.4352413554455,
KNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOR,14.2456982793117,13.2913490222075,13.5556162886034,10.5303760848602,8.20602947140733,8.94876112581188,9.68014257574336,9.87362971985384,10.154173312068,9.92000723098477,9.89415719087463,10.1803374054683,10.4693394568503,8.88317985273099,9.60531309297913,11.0901399901362,10.8050964568017,10.6872813452206,9.91194418493709,9.82985775701108,11.9055710369514,12.0717216497751,11.7830347760209,11.1177862547205,10.5539671693941,10.6165118002217,10.2642306026656,9.98489701539387,9.91508595859987,10.7556733400964,10.9735824671588,10.7527968159168,11.0605719951805,10.748956235665,10.275484075691,10.0393648532869,10.3898352839936,10.2102797444584,11.4030073231347,11.0764337994735,10.9000077343983,11.7550489638714,11.741640206779,12.1520483898897,12.387323224273,12.8622573470846,13.3706443357533,13.4428696211902,14.0485688776759,14.6606327784091,14.2048320776355,14.3726584614481,14.6858638852522,14.9765418097358,15.2252223373693,15.0835297322035,15.2400223440118,15.4189724650817,16.0517273115489,17.0778656523485,18.0393452718884,18.1598006151817,18.7672078009638
KWT,,,,,,13.2176234979973,13.8173302107728,15.4816513761468,15.1419558359621,15.3690596562184,13.5730293286563,12.5416132972654,13.5655737704918,13.3782183155664,7.31969596956979,11.0553481200072,11.2586920853192,14.4718975520969,14.4431676945806,11.1669935134651,11.1729747791506,14.2174120582492,19.2714459788306,21.1592450791124,20.9378996716963,22.4017587760506,26.9698495038229,22.0376581365768,26.2724334211951,25.3972469053957,38.7492463069038,76.2221252547168,55.5496446314315,35.8643476518444,33.9227656066165,32.1966008947608,27.2613505000477,26.6273474752083,30.501486119016,26.8634742685148,21.479131915335,23.6308411214953,25.2752372735116,22.9982056745542,19.8559089326186,15.7104589457979,13.8940260269092,14.0055738691123,13.3968369350678,18.4790236160571,17.1304021862681,14.878135964706,15.0596338842789,16.3868310924217,17.7554666856793,24.1917658013593,25.7060053182961,24.4212697923604,23.0543493490628,25.2217612372614,,,
LAO,,,,,,,,,,,,,,,,,,,,,,,,,6.50406523101329,8.73239427309396,8.64928911588071,8.29831941164333,10.8603065358281,,,,,,,,,,,,6.4615689478842,6.48704579220217,8.90327824267851,7.65853344844822,7.74505555785671,8.16548558878476,7.57232578892573,7.91603668443372,7.77268081154613,13.3794241962492,11.8982241208958,11.564752617982,13.4167137797277,17.0739467617107,15.1805486591378,15.1066545133558,13.9709429126153,,,,,,
LBN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0740732538382,18.8723345850642,14.001224460338,14.0012244601424,11.9705299614221,12.5826678658603,12.373347605877,14.3717949147877,17.039175257732,16.6966231978278,16.9431415169889,17.2674865488086,17.596873003345,17.1030756442228,16.6341866226259,14.4495447023183,14.5411459288452,14.5255421585142,13.7245549309098,13.3991719116945,12.9089143204176,12.2198707797911,12.5687445905327,13.6696239596325,12.9273362789226,12.7459654094194,12.5317444279389,12.9841490908637,13.2087179804347,15.3368530010403,15.6297834775773,9.13975488671309,2.36013682064937,
LBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
