country,year,life_expectancy,pollution,income_inequality,wealth_inequality,GDP,GDP_per_capita,GDP_PPP,global_carbon_budget,greenhouse_gas_emissions,child_mortality,renewable_electricity_capacity,GNI,GNI_per_capita,GNI_PPP,inflation,current_account_pct_GDP,R&D_expenditure_pct_GDP,government_expenditure_pct_GDP,education_pct_government_expenditure,health_pct_government_expenditure,government_effectiveness,income_tax,hours_to_file_taxes,rural_living_pct_popoluation,interest_rates,migration,labour_participation,political_stability,trade_transport_quality,forest_area,forest_depletion_pct_GNI,fertility_rate,mental_health,pedestrian_road_injuries,body_mass_index,unsafe_water,bullying_victimisation,environmental_occupational_risks,alcohol_use_disorders,drug_use,literacy_rate,unemployment
Canada,2000,79.2,53.965614,0.52538216,0.734283,744773415931.587,24271.0020563821,900996986801.064,18.90863,23.921143,0.61,69017.914,725237357753.687,22750.0,877363047705.317,2.71943995691972,2.48322832733606,1.85847997665405,19.1064161806335,5.42331981658936,6.00890827,1.84907865524292,126021000000.0,,20.522,2.81345746384497,201617.0,65.76,1.16752684116364,,38.7929818338782,0.0,1.4937,9.11917725,103.76702,1943.6764,9.964348,40.569,1982.2552,1846.8914,565.3859,99.92051,6.83
Canada,2001,79.5,52.703915,0.516006,0.7332109,738962729044.525,23821.4455867378,937786776176.929,18.027382,30.95369,0.62,68746.56,718160708864.203,23110.0,911387800049.817,2.52512013979907,2.13242480189661,2.02116990089417,19.5093203790186,4.95303010940552,6.27900839,,122455000000.0,,20.19,4.08610585057191,224357.0,65.91,,,38.7876307080739,0.0,1.5104,9.11340143,102.37145,1958.6311,9.235836,41.119175,1925.4823,1848.1986,573.9428,,7.22
Canada,2002,79.6,51.677162,0.51672053,0.73279476,760649334098.005,24255.3385818322,971003788233.131,18.601952,31.311138,0.62,71059.164,741406996750.143,23580.0,946440061399.149,2.25839440940856,1.64503032397307,1.97170996665955,19.7787192119877,4.99308013916016,6.41561842,1.86085593700409,116384000000.0,,20.112,2.93294322270599,206028.0,66.86,1.21803176403046,,38.7822795822695,0.0,1.5037,9.08212848,100.64494,1985.6667,8.706645,41.431545,1900.5107,1850.1167,587.183,,7.66
Canada,2003,79.7,51.423298,0.5182721,0.732944,895540646634.787,28300.4630963791,1023682523002.92,18.24811,31.711489,0.61,72676.07,873515809007.209,25480.0,998506176807.967,2.75856321360112,1.16498813828327,1.96781003475189,19.8962017689692,,6.59055662,1.92467999458313,120839000000.0,,20.033,1.38766286473215,182430.0,67.56,1.05307674407959,,38.7769284564652,0.0,1.5246,9.03992947,98.68167,2001.1765,8.306344,41.663242,1863.9349,1852.697,600.0597,,7.57
Canada,2004,80.0,51.145504,0.5228989,0.73451495,1026690238278.25,32143.6814078562,1083609294356.44,18.301275,31.322397,0.61,73223.13,1004566487317.45,29530.0,1060259016664.75,1.85725871857261,2.26315076447856,1.99733996391296,19.4174844503805,,6.62400055,1.90069770812988,131626000000.0,,19.955,0.710526316374926,193282.0,67.49,0.87644749879837,,38.7715773306609,0.0,1.5281,8.99954079,95.34058,1996.4746,7.9595876,41.983746,1830.6517,1856.5918,612.8675,,7.19
Canada,2005,80.1,49.748238,0.52874994,0.7357195,1173108598778.68,36382.5079164537,1171326187910.13,18.903889,31.451225,0.61,74472.03,1149135996038.95,34310.0,1147390008931.78,2.21355203439764,1.86965618692434,1.97126996517181,19.0759109803014,4.76588010787964,6.59905815,1.88245940208435,140467000000.0,119.0,19.878,1.2545998038229,204710.0,67.14,0.828725039958954,,38.7662262048566,0.0,1.5433,8.968384359999998,93.87886,1999.6472,7.5559897,42.38276,1791.8209,1861.2031,633.9827,,6.76
Canada,2006,80.5,48.32063,0.5332416,0.73701334,1319264809590.97,40504.0607253203,1241594039979.59,17.723745,30.80426,0.59,76092.24,1298296897038.08,37900.0,1221860598242.03,2.00202539534156,1.36365624553912,1.94304001331329,19.2487641773811,,6.4866991,1.89211332798004,151477000000.0,119.0,19.787,3.15742351868095,202483.0,67.02,1.03495657444,,38.7608750790522,0.0,1.5878,9.03742301,90.01155,1980.3373,7.442727,43.233482,1763.9458,1865.6165,651.1548,,6.32
Canada,2007,80.5,45.41875,0.5346661,0.7375096,1468820407783.26,44659.8951408034,1301593351698.17,18.261328,31.512857,0.59,77192.92,1447200446885.76,41550.0,1282434850618.64,2.13838399266843,0.752359497275174,1.90357995033264,19.2505356033619,4.7664098739624,6.57310772,1.75481534004211,162310000000.0,119.0,19.604,2.73610587854163,210817.0,67.44,1.00701069831848,3.95,38.7555239532479,0.0,1.6533,9.226243990000002,89.919846,1991.7893,7.324928,44.68876,1741.4576,1869.1195,676.92773,,6.04
Canada,2008,80.7,41.99527,0.5274539,0.73656046,1552989690721.65,46710.5055759013,1342395839240.43,17.592745,30.436918,0.58,78648.39,1530173383317.71,44940.0,1322673547258.16,2.37027067444294,0.204634001322009,1.85578000545502,19.7194394824506,4.62612009048462,6.70162201,1.78248238563538,161614000000.0,119.0,19.422,0.71354594280614,237962.0,67.56,1.0413726568222,,38.7501728274436,0.0,1.6758,9.456692,86.55332,1992.2917,7.0496984,46.336025,1711.0209,1871.8604,700.3282,,6.14
Canada,2009,81.1,38.50683,0.51634884,0.73227,1374625142157.29,40876.3101540295,1307000908301.48,17.136614,29.057045,0.57,79928.39,1350956171813.49,43230.0,1284496325205.2,0.299466803009284,-2.96628242314574,1.9174200296402,21.9645855050549,4.84057998657227,7.52310753,1.74208331108093,148853000000.0,119.0,19.242,4.82138483954554,240878.0,67.09,1.12707591056824,,38.7448217016393,0.0,1.6652,9.65320465,83.53029,1982.6073,6.7256145,47.792984,1665.7013,1875.093,722.9454,,8.34
Canada,2010,81.3,34.68942,0.52287894,0.73418975,1617343367486.26,47562.0834253057,1363577286343.32,17.907896,29.242346,0.57,81194.28,1585379875651.19,44490.0,1336628963349.76,1.77687154092629,-3.59618567149688,1.82527995109558,21.4754574603582,5.356369972229,7.48269749,1.77782678604126,148935000000.0,131.0,19.063,-0.238558167467756,227724.0,66.91,0.936318218708038,4.03,38.7394705758349,0.0,1.6296,9.74015081,80.87188,1979.9481,6.3507953,48.73942,1620.9242,1878.9447,743.72974,,8.06
Canada,2011,81.5,32.429077,0.5246289,0.734845,1793326630174.52,52223.696112356,1430806739876.64,17.555578,24.580801,0.55,83371.87,1759453773319.65,47190.0,1403781260484.68,2.91213508872355,-2.77400602599856,1.78714001178741,21.1458668604215,5.26205015182495,7.31006718,1.77254545688629,162023000000.0,131.0,18.904,-0.22815842323923,228828.0,66.71,1.07717573642731,,38.7348640747569,0.0,1.615,9.75420864,78.43369,1971.2593,6.26688,49.392006,1608.0907,1880.8107,764.06573,,7.51
Canada,2012,81.7,30.598839,0.5204705,0.7337875,1828366481521.6,52669.0899632316,1468097961846.59,16.713634,24.334517,0.55,84538.35,1795919869603.49,51080.0,1442044757903.5,1.51567823124521,-3.53224767688726,1.77232003211975,21.0578451788387,4.69258737564087,7.40953112,1.75697004795074,165331000000.0,131.0,18.863,1.76541083304828,245309.0,66.5,1.11301624774933,3.99,38.7302575736789,0.0,1.6164,9.77433168,77.74264,1987.6627,6.130711,50.208458,1586.2634,1879.5637,791.03516,99.45167,7.29
Canada,2013,81.8,28.792646,0.5290777,0.7352768,1846597421834.98,52635.1749580433,1554125000000.0,16.548939,24.422695,0.56,86765.66,1818471075757.13,52800.0,1530453431372.55,0.93829189781521,-3.14687545091254,1.70539999008179,20.7043347111761,4.5890097618103,7.36776829,1.78125011920929,171886000000.0,131.0,18.822,1.24099043691368,242475.0,66.46,1.06142175197601,,38.7256510726009,0.0,1.593,9.79162393,75.42642,1999.3838,5.9773903,51.065224,1577.8131,1876.4851,816.4457,99.43231,7.07
Canada,2014,81.9,27.592302,0.5307158,0.7362165,1805749878439.94,50955.9983232404,1621395561291.92,15.855965,24.411224,0.54,89508.22,1776572160702.32,52200.0,1595196682591.57,1.90663590717873,-2.31892137730875,1.71416997909546,20.266560128167,4.84358978271484,7.24133968,1.75435316562653,183637000000.0,131.0,18.782,1.03526946611102,195649.0,65.99,1.17550384998322,4.054256,38.7210445715229,0.0,1.5912,9.804334270000002,74.16583,2027.5305,5.884169,51.74181,1583.9901,1873.1359,850.20654,99.39113,6.91
Canada,2015,81.9,26.251558,0.5294287,0.736898,1556508816217.14,43596.1355365546,1594851775821.65,15.22686,24.164814,0.53,95612.125,1532663548013.94,47590.0,1570419104485.27,1.12524136094279,-3.51398716666024,1.69324004650116,20.8778251262785,4.7393798828125,7.59109926,1.73175251483917,192392000000.0,131.0,18.741,3.68401595908269,232738.0,65.84,1.26233685016632,,38.7164380704449,0.0,1.5542,9.80023521,73.89725,2052.312,5.7958775,52.00866,1570.3652,1871.5549,883.54254,99.58907,6.91
Canada,2016,82.0,25.941084,0.5124083,0.73321056,1527994741907.43,42315.6037056806,1678092366067.54,14.502855,21.129475,0.52,97483.5,1509327936731.45,43890.0,1657591887626.39,1.4287595470108,-3.093111446907,1.72872996330261,21.0480401948524,4.81642007827759,7.68809605,1.74549269676208,197245000000.0,131.0,18.7,1.93140658409415,320494.0,65.71,1.24041163921356,4.141614,38.7120133755838,0.0,1.5398,9.78825734,74.5106,2110.278,5.813766,51.79665,1589.5022,1893.6338,917.67285,99.95587,7.0
Canada,2017,82.0,25.633984,0.53608376,0.73561496,1649265644244.09,45129.4292980922,1765762548007.76,14.518459,21.337545,0.51,98638.305,1628291572163.23,42900.0,1743306959310.54,1.5968841285297,-2.8034274767599,1.68579995632172,20.7033313853187,4.95996999740601,7.57427883,1.81537175178528,210482000000.0,131.0,18.65,0.131626933516484,361274.0,65.76,1.08967959880829,,38.7078876013737,0.0,1.5413,9.77577311,73.5197,2163.0786,5.8240194,51.53333,1614.3353,1915.9429,944.17865,99.8825,6.34
Canada,2018,82.1,25.637527,0.52486557,0.73588467,1725297938435.76,46547.7951820036,1852985933143.48,14.383343,21.570526,0.5,99944.555,1695965885548.75,45080.0,1821483037220.98,2.268225672481,-2.38511481724633,1.6757800579071,20.6814326967462,4.8889799118042,7.57710123,1.67517793178558,229331000000.0,131.0,18.589,,417974.0,65.41,0.963774383068085,3.75,38.7037629425392,0.0,1.4996,9.75767683,72.11899,2233.4644,5.8000345,51.446663,1682.8423,1908.2888,950.5504,,5.83
Canada,2019,82.4,24.75273,0.52486557,0.7355051,1743725183672.52,46374.1527517191,1873759736036.69,14.057889,20.834919,0.49,100649.555,1722945761061.66,46600.0,1851430732710.42,1.94926902411596,-1.95170274818579,1.59123003482819,20.6634960880685,4.77293014526367,7.6410737,1.69739508628845,231192000000.0,131.0,18.518,,391914.0,65.71,0.994817912578583,,38.6996371683291,0.0,1.4517,9.742708619999998,70.86087,2283.3577,5.712016,51.282127,1700.3997,1885.2949,954.44824,,5.66
France,2000,79.0,99.806175,0.4502523,0.72919446,1365639660792.16,22416.425417915,1589551596985.56,8.802583,8.21659,0.54,23987.0,1387213402712.16,24990.0,1614662595813.76,1.6759598872093,1.18077857733456,2.09346008300781,22.3258723712198,5.60021924972534,6.97070313,1.63705730438232,160144000000.0,,24.129,,102857.0,55.7,0.785089075565338,,27.9198709929561,0.0525397600157079,1.8762,13.398957499999998,252.21721,1541.2465,7.4328976,75.473495,2103.4001,2296.978,301.39917,95.59312,10.22
France,2001,79.2,99.207664,0.4499299,0.72305197,1377657339291.34,22449.3396931175,1687042717869.47,8.756404,7.5540404,0.54,24069.0,1402495832979.14,23870.0,1717459279886.55,1.63478079549599,1.5218142190844,2.13804006576538,22.1418541151996,5.61780023574829,7.06165648,,170827000000.0,,23.873,,122247.0,55.5,,,28.1264210589754,0.0076570150146012,1.8792,13.3974472,233.2829,1553.9563,6.976747,75.631775,2095.2197,2296.9473,308.42792,95.50102,8.61
France,2002,79.4,98.120735,0.44216782,0.7133967,1501409382971.38,24288.2700193508,1762926373243.27,8.603629,7.3912654,0.51,24313.5,1517047281243.53,23150.0,1781288096300.79,1.9234122872706,1.175629306184,2.17448997497559,22.7211494436744,5.78097534179688,7.31639624,1.54408168792725,163272000000.0,,23.62,,137513.0,55.71,0.924183249473572,,28.3329711249947,0.0,1.8649,13.36419243,210.893,1568.2793,6.8815484,75.564705,2101.7585,2297.154,318.57397,95.43218,8.7
France,2003,79.4,96.45344,0.44710618,0.709567,1844544792036.86,29627.92426353,1753692811828.18,8.716034,7.4334993,0.49,24426.5,1869026496404.31,26000.0,1776968684095.34,2.09847219146922,0.866601323987478,2.11994004249573,23.143427286765,5.76206302642822,7.32370949,1.6510945558548,162292000000.0,,23.368,,148696.0,56.41,0.179551064968109,,28.5238935727102,0.0,1.873,13.31058108,187.94157,1577.7157,6.9089246,75.39588,2092.7698,2296.6562,330.88788,95.19437,8.31
France,2004,80.3,92.125175,0.4496162,0.7059894,2119633181634.37,33797.1624418436,1822244394040.99,9.014732,7.356372,0.47,24508.5,2148978081185.33,31450.0,1847472145315.95,2.14208964640242,0.432452993011335,2.09460997581482,23.0446960978721,5.54923391342163,7.38390923,1.75563025474548,171812000000.0,,23.117,,154947.0,56.25,0.345115303993225,,28.7460712570334,0.0,1.8982,13.25981684,167.39612,1548.5325,6.7652354,75.10417,2060.678,2294.6316,337.8011,95.15357,8.91
France,2005,80.3,91.356064,0.44677764,0.7012617,2196945232435.8,34768.1759037525,1926880446239.76,9.105045,7.3290267,0.45,24881.0,2234564034091.83,35920.0,1959874866060.42,1.74586936380481,-0.0064949736251816,2.05151009559631,23.0670392801425,5.47005081176758,7.41065979,1.66645479202271,181387000000.0,132.0,22.87,,155943.0,56.24,0.399723917245865,,28.9531500830051,0.0,1.9159,13.22720225,155.66156,1553.8263,6.7235436,74.6514,2045.3835,2290.2747,347.74634,98.55515,8.49
France,2006,80.7,90.88799,0.44482523,0.70472234,2320536221304.7,36470.2128399313,2065561696349.24,9.0367775,7.118287,0.44,25650.5,2366964499002.35,37880.0,2106888554839.65,1.67512449608728,0.0221640824996735,2.05094003677368,22.7591793094828,5.47531032562256,7.40223789,1.62847626209259,198539000000.0,132.0,22.623,,151814.0,56.15,0.595505774021149,,29.1597039212356,0.0,1.974,13.19456282,143.69888,1549.8877,6.6756988,73.888084,2021.5933,2282.2817,355.0932,98.57178,8.45
France,2007,81.0,91.81089,0.44989803,0.7100491,2660591246211.77,41557.6235648179,2184594990879.52,8.982373,6.9615903,0.43,26542.0,2713440990838.05,40160.0,2227989588807.41,1.48799805953858,-0.327690864015585,2.0245099067688,22.4331396546751,5.30452871322632,7.33408451,1.46457493305206,205545000000.0,132.0,22.379,,142170.0,56.28,0.563000798225403,3.82,29.3662577594661,0.0,1.9521,13.14222992,134.10063,1549.0767,6.6130795,72.809906,2024.2532,2270.777,363.59097,98.49684,7.66
France,2008,81.0,93.405235,0.447799,0.7073742,2930303780828.12,45515.9617533473,2259256991361.58,8.831246,6.8197207,0.43,27800.5,2994136038927.34,43540.0,2308471504999.58,2.81286194914787,-0.961095349295913,2.06117010116577,22.5625633664261,5.40407991409302,7.4163928,1.57403433322906,215984000000.0,132.0,22.132,,128627.0,56.37,0.543759167194366,,29.5728115976967,0.0,1.9873,13.08708722,125.97599,1558.836,6.582568,71.785416,2037.705,2256.784,374.6043,98.06303,7.06
France,2009,81.2,95.61631,0.43231288,0.71218723,2700887366932.03,41737.7635518137,2243937994593.01,8.124049,6.4911995,0.42,29292.5,2763004002090.23,44070.0,2295545432738.83,0.0876204781574529,-0.818234234576086,2.21206998825073,24.0808047006283,5.73407077789307,7.97806454,1.47705447673798,184993000000.0,132.0,21.883,,108940.0,56.58,0.512012898921967,,29.7793654359272,0.0,1.9899,13.03856235,120.41577,1568.0815,6.440011,70.90874,2024.6354,2241.4177,382.73328,97.70589,8.74
France,2010,81.4,95.501945,0.43773997,0.72692823,2645187882116.73,40676.0647913191,2334558750402.2,8.0654545,6.517781,0.42,31716.5,2706418757800.07,43970.0,2388599175125.05,1.53112270420924,-0.832873473249638,2.17857003211975,23.9892566941431,5.65859603881836,7.9076767,1.46266102790833,198971000000.0,132.0,21.631,,86355.0,56.51,0.681087553501129,4.0,29.9859192741578,0.0,2.0176,13.00866606,114.30364,1568.1522,6.173008,70.364845,2040.4241,2226.1636,385.5745,97.35002,8.87
France,2011,81.8,93.92914,0.44431713,0.72069174,2865157541994.19,43846.4660764801,2446475413051.0,7.9821105,6.3118806,0.4,35007.09,2941328117344.38,44440.0,2511515271090.53,2.11159795174997,-1.02991205960483,2.19161009788513,23.744527827615,5.48298311233521,7.85247946,1.39230680465698,214192000000.0,132.0,21.378,,65188.0,56.26,0.602992832660675,,30.1382321840466,0.0,1.9945,12.96381893,108.15077,1566.9592,5.699428,70.35096,2021.209,2210.6006,380.21063,98.37009,8.81
France,2012,81.8,89.65728,0.43509713,0.7156427,2683671716967.19,40870.8523645734,2474003939353.38,7.618145,6.339798,0.4,37326.754,2742349300400.39,43410.0,2528097207038.72,1.95419531613507,-1.22500462637385,2.22707009315491,23.9504999032939,5.45646715164185,7.94105148,1.37338125705719,231318000000.0,132.0,21.122,,49080.0,56.47,0.554941534996033,3.96,30.2905450939354,0.0,1.9897,12.877807509999998,100.88974,1572.1793,5.4537063,70.427795,2033.7971,2194.1692,369.3446,98.27769,9.4
France,2013,82.0,83.69453,0.43365055,0.72182375,2811876903329.05,42602.7179652671,2608522466158.15,7.3795176,6.327921,0.41,38913.67,2874860245102.78,43800.0,2666950863865.02,0.863715497861826,-0.86713423702194,2.23703002929688,24.1116877142286,5.50037813186646,8.01780128,1.48261678218842,243358000000.0,137.0,20.865,,36552.0,56.44,0.448744118213654,,30.4428580038243,0.0,1.9724,12.777460169999998,94.85045,1572.2593,5.221742,70.61734,2010.5806,2178.1604,357.43002,98.30237,9.92
France,2014,82.5,76.869736,0.43512306,0.7266926,2855964488590.14,43068.5487241732,2662033396692.53,6.863418,5.776674,0.4,40784.277,2917864654134.45,43340.0,2719730300347.34,0.507758822937957,-1.30794679968551,2.27591991424561,24.1258928301466,5.51206302642822,8.11223507,1.41354477405548,243703000000.0,137.0,20.606,,26585.0,56.11,0.300568491220474,3.982774,30.5951709137131,0.0,1.9747,12.69447333,90.78647,1567.0583,5.0308022,70.77033,1931.7858,2163.627,347.32602,97.56809,10.29
France,2015,82.2,72.62386,0.42788216,0.7279206,2439188643162.5,36652.9223052178,2718496736713.76,6.6428127,5.841112,0.41,43027.094,2491864986670.7,41130.0,2777204974934.9,0.0375143805125363,-0.374322697110554,2.2270200252533,23.8078776145908,5.46424007415771,8.26771069,1.41785860061646,248161000000.0,137.0,20.345,,18807.0,56.01,0.0977598056197166,,30.7474838236019,0.0,1.9268,12.6615659,90.1405,1595.0597,4.9566107,70.924225,1925.0308,2151.521,347.17816,98.43569,10.35
France,2016,82.4,65.10401,0.4252444,0.7267237,2472964344587.23,37062.5335723839,2864106383742.44,6.74667,5.8172207,0.4,45057.742,2525276585700.08,39100.0,2924692709642.01,0.183334861123848,-0.493544489276916,2.22237992286682,23.7323807174966,5.41906976699829,8.61525917,1.38138175010681,249082000000.0,139.0,20.083,,14729.0,55.81,-0.106349594891071,4.011015,30.8997967334908,0.0,1.8911,12.67093468,86.70037,1585.069,4.843728,71.157074,1883.0048,2129.645,345.7426,98.82171,10.05
France,2017,82.5,62.158302,0.4227948,0.72730565,2595151045197.67,38781.049487084,2983008898740.32,6.6883583,5.854943,0.38,48035.67,2653805221561.21,38320.0,3050429224953.88,1.03228275064674,-0.692772372570482,2.1988799571991,23.6440044192123,5.45160007476807,8.59983444,1.30881631374359,263063000000.0,139.0,19.82,,13175.0,55.64,0.265700727701187,,31.0521096433796,0.0,1.861,12.68429797,86.15384,1607.2207,4.7531233,71.5738,1862.3373,2109.2312,353.0559,98.92727,9.41
France,2018,82.6,60.628735,0.4246239,0.72904855,2790956878746.61,41557.8548588869,3125379876905.32,6.655166,5.615935,0.37,50742.773,2855661376338.77,41170.0,3197837511869.07,1.85081508315494,-0.873698957960523,2.19666004180908,23.2715949606187,5.40716981887817,8.49712181,1.4197963476181,287199000000.0,139.0,19.556,,14391.0,55.62,0.0137935001403093,4.0,31.2044225532684,0.0,1.8428,12.703123909999997,87.054825,1625.2374,4.71945,71.89753,1835.2397,2107.7332,354.13498,,9.02
France,2019,82.7,60.03797,0.4246239,0.72903204,2728870246705.83,40494.8982936269,3403158794112.95,6.451103,5.4596477,0.36,53625.23,2787416524619.55,42460.0,3476171529249.48,1.10825492288292,0.50200756917196,2.19179010391235,22.9835475778777,5.35443019866943,8.34206104,1.33828783035278,297504000000.0,139.0,19.291,,17403.0,55.27,0.271274894475937,,31.3567354631573,0.0,1.83,12.72765194,87.5502,1656.8602,4.697216,72.35429,1849.7468,2117.9966,354.68765,,8.41
Germany,2000,78.1,92.285065,0.4361223,0.7377036,1947981991011.77,23694.7604830673,2236505982318.68,13.276514,11.356725,0.54,11806.5,1937024251730.2,26180.0,2223925245140.92,1.44026838719736,-1.7404661031122,2.40982007980347,19.0445168295331,4.06815242767334,7.73300314,1.80453169345856,109094000000.0,,25.035,,60905.0,57.46,1.41133570671082,,32.5376128385155,0.0,1.38,11.68101223,98.43436,2759.543,2.464971,58.309242,2593.64,2446.1155,359.39984,86.46473,7.92
Germany,2001,78.4,90.608376,0.43736732,0.7390588,1945790973803.15,23628.3272122367,2336594646742.43,13.260297,11.996751,0.53,14827.5,1932123667212.6,24770.0,2320182320935.18,1.98385731334476,-0.364863756166508,2.40437006950378,18.9489261417511,4.14708137512207,7.75525427,,96940000000.0,,24.83,,48500.0,57.48,,,32.5580395528805,0.0,1.3498,11.70222002,92.87233,2738.4797,2.450247,59.14038,2562.3025,2408.293,356.3966,82.93565,7.77
Germany,2002,78.5,89.5346,0.44369,0.74170285,2078484517474.51,25197.2656001848,2406901890705.46,12.618451,11.808197,0.51,18361.5,2056434683769.81,23680.0,2381368004844.2,1.42080615551521,1.91103265835049,2.4362199306488,19.2315706148891,4.16305732727051,7.92509031,1.66001808643341,94768000000.0,,24.626,,45985.0,57.27,1.09601747989655,,32.5775382674999,0.0,1.3415,11.75313645,88.74489,2749.5454,2.5634263,60.595673,2525.556,2369.159,355.73627,84.71067,8.48
Germany,2003,78.5,88.05444,0.43402913,0.7440933,2501640388482.35,30310.3575963774,2468570395282.46,13.125658,11.835499,0.51,21658.0,2476230001432.94,26140.0,2443495916355.9,1.03422218628564,1.43846913459741,2.47461009025574,19.3256374430834,4.17101860046387,8.05197239,1.35740518569946,95438000000.0,,24.423,,54381.0,57.32,0.577859222888947,,32.5979759754594,0.0,1.341,11.81315737,84.85604,2760.441,2.7182353,62.27077,2505.2703,2331.4172,357.18936,84.99832,9.78
Germany,2004,79.1,85.39812,0.44488436,0.7503266,2814353869359.08,34106.6581224001,2585565756784.12,12.937435,11.642165,0.49,24875.7,2831354282320.08,31670.0,2601184150079.19,1.66573696655992,4.53055764563467,2.43518996238708,18.8173806198398,4.10064888000488,7.70017481,1.46714746952057,93025000000.0,,24.221,,73107.0,56.87,0.638884365558624,,32.6174843019755,0.0,1.356,11.86211829,79.15942,2730.6753,2.8870409,63.512974,2469.723,2298.3032,353.98727,86.23536,10.73
