country,date,life_expectancy,fertility_rate,GDP,GDP_per_capita,GDP_PPP,GNI,GNI_per_capita,GNI_PPP,political_stability,interest_rates,income_tax,education_pct_government_expenditure,government_effectiveness,labour_participation,migration,rural_living_pct_popoluation,health_pct_government_expenditure,government_expenditure_pct_GDP,R&D_expenditure_pct_GDP,current_account_pct_GDP,inflation,forest_area,global_carbon_budget,environmental_occupational_risks,greenhouse_gas_emissions,renewable_electricity_capacity,trade_transport_quality,literacy_rate,alcohol_use_disorders,income_inequality,wealth_inequality,child_mortality,body_mass_index,hours_to_file_taxes,drug_use,mental_health,pedestrian_road_injuries,pollution,bullying_victimisation,forest_depletion_pct_GNI,unsafe_water,unemployment
United States,2025,0.6898868964186917,0.31978358293438713,1.0,0.8318747553118726,1.0,1.0,0.9897877551159118,1.0,0.6221445019918859,0.3585554534178339,0.4671135360260803,0.5642309806300467,0.8575477824226407,0.5017766600372315,1.0,0.2779881934951356,1.0285552818050974,0.401825144373154,0.9312209177726265,0.5676361838088297,0.4194573070308394,0.5246280338530986,0.9301621675007956,0.32232852691242897,0.7908284228321166,0.7269702942772209,0.8653892095668798,0.5648244977270833,0.7463470672297075,0.5740327345320511,0.919511743091185,0.33475361166048234,0.6449827861493385,0.4311642349275533,1.0,0.7766130381995566,0.32521072388299954,0.15217983229781495,0.8274076236316128,0.4041889601481374,0.3785537949548754,0.42857095396226086
United States,2030,0.6818987477922942,0.31470907071339926,1.0,0.8128694918915453,1.0,1.0,0.989628670150203,1.0,0.626928534567089,0.34299293174948264,0.46224408285118157,0.5216668405665708,0.8450485386933337,0.47974044281926886,1.0,0.2827259819808787,1.0694160066328315,0.38731162076105186,0.9423857603595112,0.5974317825925031,0.42813105286499686,0.5300787146607469,0.9151421036705187,0.32082849558151794,0.7931445694177033,0.7239393482726844,0.8366756376740394,0.5568973790976952,0.748428416796317,0.5916946310054136,0.9700320502499586,0.3427366637724334,0.6475389445161741,0.4408085404808486,1.0,0.7286995037969106,0.33487801629613134,0.0921837665798293,0.8285974541136047,0.40373301313416743,0.38350916562923576,0.43527045063084735
United States,2035,0.6739105991658962,0.3096345584924114,1.0,0.7938642284712181,1.0,1.0,0.9894695851844941,1.0,0.6317125671422923,0.3274304100811305,0.45737462967628284,0.47910270050309833,0.8325492949640267,0.4577042256013062,1.0,0.28746377046662186,1.1102767314605657,0.37279809714894974,0.9535506029463949,0.6272273813761782,0.4368047986991548,0.5355293954683951,0.9001220398402419,0.3193284642506069,0.7954607160032898,0.7209084022681478,0.8079620657811972,0.5489702604683071,0.7505097663629265,0.6093565274787753,1.0205523574087323,0.35071971588438444,0.6500951028830095,0.45045284603414393,1.0,0.6807859693942646,0.3445453087092627,0.03218770086184364,0.8297872845955967,0.40327706612019754,0.38846453630359656,0.4419699472994334
United States,2040,0.6659224505394987,0.30456004627142397,1.0,0.7748589650508908,1.0,1.0,0.9893105002187852,1.0,0.6364965997174954,0.31186788841277924,0.45250517650138433,0.43653856043962236,0.8200500512347189,0.4356680083833453,1.0,0.29220155895236477,1.1511374562882963,0.3582845735368476,0.9647154455332796,0.6570229801598515,0.44547854453331226,0.5409800762760433,0.885101976009965,0.31782843291969587,0.7977768625888764,0.7178774562636112,0.779248493888355,0.5410431418389194,0.7525911159295361,0.6270184239521379,1.071072664567506,0.3587027679963355,0.6526512612498452,0.46009715158743925,1.0,0.6328724349916186,0.3542126011223945,-0.02780836485614202,0.8309771150775886,0.40282111910622753,0.39341990697795737,0.4486694439680199
United States,2045,0.6579343019131008,0.2994855340504361,1.0,0.7558537016305635,1.0,1.0,0.9891514152530764,1.0,0.6412806322926985,0.296305366744428,0.4476357233264856,0.3939744203761464,0.8075508075054119,0.4136317911653826,1.0,0.2969393474381079,1.1919981811160305,0.3437710499247446,0.9758802881201643,0.6868185789435248,0.45415229036746974,0.5464307570836915,0.8700819121796881,0.31632840158878484,0.8000930091744629,0.7148465102590746,0.7505349219955129,0.5331160232095313,0.7546724654961456,0.6446803204254996,1.1215929717262796,0.36668582010828654,0.6552074196166808,0.46974145714073456,1.0,0.5849589005889726,0.3638798935355263,-0.08780443057412768,0.8321669455595806,0.40236517209225764,0.39837527765231817,0.45536894063660593
United States,2050,0.6499461532867032,0.29441102182944867,1.0,0.7368484382102372,1.0,1.0,0.9889923302873675,1.0,0.6460646648679016,0.2807428450760767,0.44276627015158687,0.35141028031267396,0.7950515637761049,0.3915955739474217,1.0,0.30167713592385104,1.2328589059437647,0.3292575263126425,0.987045130707048,0.7166141777271999,0.46282603620162766,0.5518814378913397,0.8550618483494103,0.3148283702578738,0.8024091557600495,0.7118155642545381,0.7218213501026707,0.5251889045801432,0.7567538150627551,0.6623422168988622,1.1721132788850532,0.3746688722202376,0.6577635779835163,0.4793857626940303,1.0,0.5370453661863266,0.37354718594865766,-0.14780049629211334,0.8333567760415725,0.4019092250782877,0.403330648326679,0.4620684373051924
France,2019 QR:0,0.8226328965111538,0.35622885685635985,0.2639654722789789,0.7120505768341605,0.29682416938774603,0.2655709786266178,0.8190327209754034,0.2952476445785508,0.5474004400878787,NaN,0.4729988866004914,0.6299463405907222,0.84219962554298,0.38295067170081193,0.2899899405611812,0.29044779042968644,0.9400380248227728,0.6936396445370683,0.7539243672472435,0.5325759385494795,0.3900636784851548,0.49180699802910954,0.5187498801827646,0.3203324234847541,0.43565985896574233,0.5014872125897232,0.8727566653533403,0.7186309913049858,0.6484728417313681,0.12139279675194636,0.28007998444284077,0.29841914284447046,0.3293701471424768,0.3755028597391856,0.23384512676927827,0.9480342310614223,0.25632435760442007,0.4343249295919822,0.6895741470945307,0.4043681871591768,0.3727217782343222,0.5837214058258926
France,2019 QR:1,0.8231550027706449,0.3567831193630342,0.263923229793777,0.7111691357087775,0.29726513294948864,0.26549996392655106,0.8190216515534867,0.29564123465063696,0.5456548428538763,NaN,0.47315167094152766,0.6297679818568691,0.8411198143774428,0.38304126727377014,0.28897311009042603,0.29049388655790753,0.9400690929211881,0.6942599404645549,0.7537634543377016,0.5322489815700142,0.39058913248456584,0.49241433526136547,0.5182659821496638,0.32030853073207577,0.4359894633309498,0.5013378402406081,0.8724166297304086,0.7194330315853064,0.6475890145784851,0.11972724708527593,0.2806149031720784,0.29867154554872677,0.3284983821245815,0.37663121698725277,0.23169317792084598,0.9472546012931318,0.25504095424535045,0.4330007120576731,0.6884751378272647,0.40432994238027603,0.3729715775246394,0.5848569409096758
France,2019 QR:2,0.823677109030136,0.35733738186970854,0.2638809873085752,0.7102876945833945,0.2977060965112317,0.2654289492264843,0.8190105821315702,0.2960348247227227,0.543909245619874,NaN,0.47330445528256393,0.629589623123016,0.8400400032119055,0.38313186284672834,0.28795627961967263,0.29053998268612863,0.9401001610196034,0.6948802363920414,0.7536025414281597,0.5319220245905485,0.391114586483976,0.4930216724936223,0.517782084116563,0.32028463797939744,0.43631906769615725,0.5011884678914933,0.8720765941074773,0.720235071865627,0.6467051874256029,0.1180616974186055,0.281149821901316,0.2989239482529831,0.3276266171066853,0.37775957423531814,0.22954122907241725,0.9464749715248404,0.2537575508862826,0.431676494523364,0.6873761285600004,0.4042916976013753,0.3732213768149566,0.5859924759934589
France,2019 QR:3,0.824199215289628,0.3578916443763829,0.26383874482337333,0.7094062534580123,0.2981470600729743,0.26535793452641754,0.8189995127096537,0.2964284147948084,0.5421636483858734,NaN,0.4734572396236002,0.629411264389163,0.8389601920463683,0.38322245841968655,0.2869394491489192,0.2905860788143498,0.9401312291180186,0.695500532319528,0.7534416285186178,0.5315950676110828,0.3916400404833862,0.4936290097258782,0.5172981860834622,0.32026074522671916,0.43664867206136426,0.5010390955423782,0.871736558484546,0.7210371121459476,0.6458213602727199,0.11639614775193685,0.2816847406305545,0.2991763509572394,0.32675485208878907,0.3788879314833853,0.22738928022398497,0.9456953417565499,0.252474147527213,0.43035227698905487,0.6862771192927344,0.4042534528224746,0.3734711761052738,0.5871280110772421
France,2020 QR:0,0.8247213215491191,0.3584459068830572,0.2637965023381714,0.7085248123326293,0.2985880236347169,0.2652869198263508,0.818988443287737,0.29682200486689414,0.540418051151871,NaN,0.4736100239646365,0.6292329056553099,0.8378803808808293,0.38331305399264476,0.28592261867816404,0.2906321749425709,0.9401622972164339,0.6961208282470146,0.7532807156090762,0.531268110631617,0.39216549448279725,0.494236346958135,0.5168142880503614,0.3202368524740409,0.4369782764265717,0.5008897231932634,0.8713965228616147,0.7218391524262682,0.6449375331198377,0.11473059808526642,0.2822196593597921,0.2994287536614961,0.32588308707089375,0.38001628873145243,0.22523733137555624,0.9449157119882585,0.25119074416814513,0.429028059454744,0.6851781100254701,0.40421520804357386,0.373720975395591,0.5882635461610253
France,2020 QR:1,0.8252434278086112,0.35900016938973245,0.2637542598529696,0.7076433712072472,0.29902898719646,0.265215905126284,0.8189773738658205,0.29721559493897987,0.5386724539178687,NaN,0.47376280830567274,0.6290545469214568,0.836800569715292,0.38340364956560297,0.28490578820741064,0.290678271070792,0.9401933653148491,0.6967411241745012,0.7531198026995343,0.5309411536521518,0.3926909484822074,0.49484368419039093,0.5163303900172607,0.32021295972136254,0.4373078807917792,0.5007403508441484,0.8710564872386835,0.7226411927065888,0.6440537059669547,0.11306504841859599,0.2827545780890297,0.29968115636575243,0.32501132205299754,0.3811446459795178,0.22308538252712395,0.944136082219968,0.2499073408090755,0.42770384192043487,0.6840791007582041,0.4041769632646732,0.3739707746859082,0.5893990812448084
France,2020 QR:2,0.8257655340681023,0.3595544318964068,0.2637120173677677,0.7067619300818642,0.2994699507582026,0.26514489042621725,0.818966304443904,0.29760918501106604,0.5369268566838663,NaN,0.473915592646709,0.6288761881876037,0.8357207585497548,0.3834942451385613,0.28388895773665723,0.2907243671990131,0.9402244334132643,0.6973614201019869,0.7529588897899924,0.5306141966726861,0.3932164024816176,0.49545102142264685,0.5158464919841599,0.3201890669686842,0.43763748515698664,0.5005909784950335,0.8707164516157517,0.7234432329869094,0.6431698788140716,0.11139949875192556,0.2832894968182673,0.29993355907000874,0.32413955703510133,0.38227300322758495,0.22093343367869522,0.9433564524516767,0.24862393745000766,0.42637962438612576,0.6829800914909399,0.40413871848577243,0.37422057397622543,0.5905346163285916
France,2020 QR:3,0.8262876403275934,0.36010869440308113,0.2636697748825659,0.7058804889564811,0.29991091431994565,0.2650738757261505,0.8189552350219873,0.29800277508315176,0.5351812594498657,NaN,0.4740683769877453,0.6286978294537506,0.8346409473842176,0.3835848407115195,0.28287212726590205,0.2907704633272342,0.9402555015116797,0.6979817160294735,0.7527979768804505,0.5302872396932203,0.39374185648102866,0.49605835865490366,0.5153625939510591,0.32016517421600593,0.4379670895221941,0.5004416061459185,0.8703764159928205,0.7242452732672309,0.6422860516611895,0.10973394908525513,0.2838244155475049,0.30018596177426504,0.323267792017206,0.3834013604756503,0.21878148483026294,0.9425768226833862,0.24734053409093804,0.42505540685181664,0.6818810822236756,0.4041004737068717,0.37447037326654264,0.5916701514123748
France,2021 QR:0,0.8268097465870854,0.36066295690975547,0.26362753239736403,0.704999047831099,0.30035187788168827,0.2650028610260837,0.8189441656000708,0.2983963651552375,0.5334356622158634,NaN,0.47422116132878156,0.6285194707198978,0.8335611362186803,0.3836754362844777,0.28185529679514865,0.29081655945545537,0.9402865696100949,0.69860201195696,0.7526370639709088,0.5299602827137546,0.39426731048043884,0.4966656958871596,0.5148786959179583,0.3201412814633276,0.4382966938874011,0.5002922337968034,0.8700363803698892,0.7250473135475515,0.6414022245083064,0.10806839941858648,0.28435933427674254,0.30043836447852135,0.3223960269993098,0.38452971772371747,0.2166295359818342,0.9417971929150948,0.2460571307318702,0.42373118931750575,0.6807820729564096,0.404062228927971,0.37472017255685985,0.592805686496158
France,2025,0.8351634467389495,0.3695311570165467,0.2629516526341343,0.6908959898249751,0.3074072948695723,0.26386662582501563,0.8187670548494056,0.30469380630861087,0.5055061064718327,NaN,0.47666571078536213,0.6256657309782487,0.8162841575700792,0.38512496545180913,0.2655860092630835,0.29155409750699324,0.9407836591847393,0.7085267467967444,0.7500624574182391,0.5247289710423053,0.40267457447100696,0.5063830916032606,0.5071363273883462,0.31975899742047464,0.4435703637307191,0.4979022762109644,0.8645958104029874,0.7378799580326829,0.6272609900621839,0.08141960475186494,0.29291803394454696,0.30447680774662356,0.3084477867129749,0.40258343369278116,0.1821983544069461,0.9293231166224398,0.22552267698677042,0.40254370876855283,0.6631979246801691,0.40345031246555946,0.37871696120193477,0.6109742478366851
France,2030,0.8456055719287789,0.3806164071500353,0.2621068029300971,0.673267167317321,0.3162265661044277,0.2624463318236805,0.8185456664110741,0.31256560775032716,0.47059416179179436,NaN,0.4797213976060878,0.6220985563011876,0.7946879342593292,0.3869368769109734,0.24524939984800298,0.29247602007141565,0.9414050211530447,0.7209326653464752,0.7468441992274022,0.5181898314529931,0.4131836544592167,0.518529836248387,0.49745836672633104,0.3192811423669084,0.45016245103486696,0.4949148292286656,0.8577950979443596,0.7539207636390977,0.6095844470045302,0.048108611418463454,0.30361640852930183,0.30952486183175143,0.29101248635505694,0.4251505786541099,0.1391593774383324,0.9137305212566202,0.1998546098053957,0.3760593580823617,0.6412177393348664,0.4026854168875451,0.38371294700827896,0.6336849495123449
France,2035,0.8560476971186093,0.3917016572835248,0.2612619532260599,0.6556383448096668,0.32504583733928305,0.26102603782234546,0.8183242779727427,0.32043740919204344,0.43568221711175603,NaN,0.4827770844268132,0.6185313816241265,0.7730917109485791,0.38874878837013777,0.22491279043292245,0.293397942635838,0.9420263831213501,0.7333385838962059,0.7436259410365653,0.511650691863681,0.4236927344474273,0.5306765808935134,0.48778040606431583,0.3188032873133422,0.45675453833901436,0.4919273822463668,0.8509943854857323,0.7699615692455124,0.5919079039468764,0.01479761808506197,0.3143147831140576,0.31457291591687886,0.273577185997139,0.4477177236154386,0.09612040046972226,0.8981379258908015,0.17418654262401922,0.34957500739617053,0.6192375539895654,0.4019205213095307,0.38870893281462315,0.6563956511880047
France,2040,0.8664898223084387,0.4027869074170134,0.26041710352202274,0.6380095223020126,0.333865108574138,0.2596057438210103,0.8181028895344111,0.3283092106337602,0.4007702724317177,NaN,0.4858327712475389,0.6149642069470653,0.7514954876378273,0.39056069982930214,0.20457618101784192,0.2943198652002604,0.9426477450896555,0.7457445024459357,0.7404076828457282,0.5051115522743692,0.434201814435637,0.542823325538639,0.4781024454023006,0.31832543225977594,0.46334662564316176,0.48893993526406776,0.8441936730271049,0.7860023748519271,0.5742313608892227,-0.018513375248339514,0.32501315769881245,0.3196209700020063,0.25614188563922013,0.4702848685767673,0.05308142350111211,0.8825453305249829,0.14851847544264452,0.3230906567099794,0.5972573686442626,0.4011556257315163,0.3937049186209669,0.6791063528636645
France,2045,0.8769319474982691,0.4138721575505029,0.25957225381798554,0.6203806997943584,0.34268437980899336,0.2581854498196752,0.8178815010960797,0.33618101207547646,0.36585832775167937,NaN,0.48888845806826453,0.6113970322700042,0.7298992643270772,0.3923726112884664,0.1842395716027614,0.29524178776468274,0.9432691070579609,0.7581504209956664,0.7371894246548913,0.49857241268505703,0.4447108944238476,0.5549700701837654,0.4684244847402854,0.31784757720620976,0.46993871294730916,0.48595248828176896,0.8373929605684776,0.8020431804583419,0.5565548178315689,-0.05182436858173922,0.3357115322835673,0.32466902408713416,0.23870658528130217,0.4928520135380978,0.01004244653250197,0.8669527351591633,0.1228504082612698,0.29660630602378824,0.5752771832989616,0.4003907301535019,0.3987009044273111,0.7018170545393243
France,2050,0.8873740726880985,0.4249574076839915,0.2587274041139484,0.6027518772867042,0.35150365104384873,0.25676515581834014,0.8176601126577482,0.3440528135171932,0.33094638307164104,NaN,0.49194414488898996,0.6078298575929431,0.7083030410163271,0.3941845227476308,0.16390296218768086,0.2961637103291051,0.9438904690262664,0.7705563395453963,0.7339711664640545,0.49203327309574485,0.4552199744120573,0.567116814828891,0.4587465240782702,0.3173697221526436,0.47653080025145655,0.48296504129947015,0.8305922481098498,0.8180839860647566,0.5388782747739151,-0.0851353619151407,0.3464099068683222,0.3297170781722616,0.22127128492338421,0.5154191584994265,-0.032996530436108173,0.8513601397933446,0.0971823410798951,0.2701219553375971,0.5532969979536588,0.3996258345754875,0.4036968902336553,0.7245277562149841
Japan,2019 QR:0,0.8708629142150572,0.2548482698280017,0.3464111056835151,0.6586019849289713,0.38690738642792954,0.35200683199717275,0.7654720339329302,0.38962849173323555,0.7529736150081834,0.3285721952925247,NaN,0.3551749500430912,0.9495541694386009,0.48113377456806883,0.3878219985848066,0.14739536838522582,1.047554265863596,0.585020145500577,0.996989300369302,0.6198967252722931,0.3784321758383786,0.8722178431062204,0.6864383332331805,0.323556176629198,0.5610954620050546,0.5388763143154356,0.9221157668340165,NaN,0.2636505930671893,0.4050774252579785,0.327771376189675,0.28754884540636594,0.24719296984635086,0.3372638236263512,0.1810178714891677,0.17099164166457648,0.2431727311642673,0.29180782714876274,0.0601451726568234,0.4047360965649013,0.3732055119462858,0.2914703426980534
Japan,2019 QR:1,0.8713193019134002,0.2552090562839062,0.34433997640328684,0.6552062638363019,0.3864165055294144,0.3499467845935058,0.7624995992871639,0.3891327342602997,0.7527378527187887,0.327092199931883,NaN,0.3550444864493343,0.9515790661138208,0.48098252803343167,0.38849959296417236,0.1463645392713424,1.051298142653856,0.5859817084193226,0.996931402299481,0.6202395211737075,0.3797905648935753,0.872544965802315,0.686891476309559,0.32370773470373104,0.5626617634661937,0.5391348236958664,0.9212173480648858,NaN,0.2634400253816773,0.4040444963539471,0.3276749191733226,0.28770423637722065,0.24645830923917078,0.3331410890206641,0.17856001094401464,0.1691906371633891,0.2429055986484161,0.2923109148025813,0.05997617897431007,0.40471329921420285,0.37346338458228745,0.29039435873668396
Japan,2019 QR:2,0.8717756896117437,0.2555698427398103,0.3422688471230586,0.6518105427436289,0.3859256246308993,0.3478867371898424,0.7595271646413977,0.38863697678736475,0.7525020904293938,0.3256122045712413,NaN,0.3549140228555776,0.9536039627890407,0.4808312814987945,0.38917718734353723,0.14533371015745722,1.055042019444116,0.5869432713380691,0.9968735042296598,0.6205823170751215,0.38114895394877024,0.87287208849841,0.6873446193859376,0.3238592927782641,0.564228064927331,0.5393933330762977,0.920318929295755,NaN,0.2632294576961651,0.4030115674499175,0.3275784621569702,0.28785962734807513,0.2457236486319916,0.32901835441498406,0.17610215039886512,0.16738963266220175,0.24263846613256534,0.292814002456399,0.05980718529179674,0.4046905018635043,0.37372125721828864,0.28931837477531275
Japan,2019 QR:3,0.8722320773100867,0.2559306291957144,0.34019771784283037,0.648414821650956,0.3854347437323842,0.34582668978617903,0.7565547299956314,0.3881412193144289,0.752266328139999,0.3241322092105996,NaN,0.3547835592618207,0.955628859464257,0.4806800349641571,0.389854781722903,0.1443028810435738,1.0587858962343795,0.5879048342568147,0.9968156061598388,0.6209251129765359,0.38250734300396694,0.873199211194505,0.6877977624623157,0.3240108508527971,0.5657943663884701,0.5396518424567289,0.9194205105266242,NaN,0.26301889001065315,0.4019786385458861,0.32748200514061776,0.2880150183189296,0.2449889880248115,0.32489561980929693,0.17364428985371205,0.16558862816101438,0.24237133361671415,0.29331709011021756,0.05963819160928363,0.4046677045128058,0.37397912985429027,0.28824239081394154
Japan,2020 QR:0,0.8726884650084297,0.25629141565161895,0.3381265885625986,0.645019100558283,0.3849438628338695,0.3437666423825121,0.7535822953498652,0.38764546184149395,0.7520305658506041,0.3226522138499579,NaN,0.354653095668064,0.9576537561394769,0.48052878842951996,0.3905323761022679,0.14327205192968862,1.0625297730246395,0.5888663971755603,0.9967577080900176,0.6212679088779502,0.38386573205916186,0.8735263338906001,0.6882509055386943,0.32416240892733017,0.5673606678496093,0.5399103518371602,0.9185220917574934,NaN,0.2628083223251412,0.4009457096418547,0.32738554812426535,0.2881704092897841,0.24425432741763142,0.3207728852036098,0.17118642930855898,0.16378762365982702,0.2421042011008634,0.29382017776403524,0.0594691979267703,0.4046449071621073,0.37423700249029146,0.2871664068525721
