country,year,life_expectancy,pollution,income_inequality,wealth_inequality,GDP,GDP_per_capita,GDP_PPP,global_carbon_budget,greenhouse_gas_emissions,child_mortality,renewable_electricity_capacity
United States,2005,0.7186019880854734,0.3444534496741309,0.5004378770971123,0.6899443330362611,1.0,0.8687574741719173,1.0,1.0,0.6948783528120867,0.06131779705817049,0.5139488920739822
United States,2006,0.7177125974163457,0.329370435941552,0.5192593152303443,0.6910670471749004,1.0,0.8134086988620751,1.0,1.0,0.6926631197337827,0.06291664347839913,0.5084183821475207
United States,2007,0.721654342654846,0.3081504616788663,0.5064436200537025,0.7118219861261537,1.0,0.7317683171738601,1.0,1.0,0.6814907766792881,0.06524103631233033,0.5162652676005935
United States,2008,0.7174938487980428,0.2897257625442597,0.5119967446267066,0.7667315471398757,1.0,0.6920365530071797,1.0,0.9618853582584338,0.6790868202761672,0.0659425933920525,0.5268554467817436
United States,2009,0.7237564761745757,0.26877130083487466,0.49991506031826977,0.8118964011888472,1.0,0.7670483590209413,1.0,1.0,0.6567766702974087,0.06677901978811268,0.5433475132171721
United States,2010,0.7233990679944238,0.24880132989836842,0.528790396169585,0.8381862928300835,1.0,0.7689488623844152,1.0,1.0,0.6769287625845971,0.06506668872219643,0.5483132090504901
United States,2011,0.717855401885499,0.2367154616757804,0.5583352274103632,0.8578417806190423,1.0,0.7226441088408726,1.0,0.9275153366437466,0.7731951947948204,0.06770417594491511,0.5386721475633529
United States,2012,0.717625573080888,0.2250131001258611,0.5857267497795532,0.8777724834251119,1.0,0.7650208050984955,1.0,0.875287096230238,0.7450226860082528,0.0696311981864755,0.5605193192522844
United States,2013,0.7169561696438068,0.21433363253130847,0.5676592256490448,0.8678449711419429,1.0,0.745081568195549,1.0,0.8919257353731924,0.7544399995960686,0.07105379901184343,0.5370159907374509
United States,2014,0.7106769362397312,0.20299565578243295,0.5817003639285059,0.8541659228872874,1.0,0.7546670468799248,1.0,0.959996790465867,0.7545137637911149,0.07238304941887366,0.5239146783679852
United States,2015,0.7066234316936417,0.1907751399526758,0.5786561122785571,0.842241721588108,1.0,0.8634589182818465,1.0,0.9505414533324017,0.74132097069764,0.07508865384855881,0.5203955868918546
United States,2016,0.6975540146524849,0.17955162237256742,0.5873490079203462,0.8287700401494897,1.0,0.867095859235072,1.0,0.9380559430389354,0.7323069707953431,0.07902299658800314,0.5278692861975703
United States,2017,0.6942744326830405,0.17161187074884712,0.5774429753050437,0.773986627086283,1.0,0.8652751653741568,1.0,0.950544795613083,0.7265348016941934,0.08001093032025336,0.5176818405598921
United States,2018,0.6959339437312149,0.17384698506814378,0.5286872900241012,0.7666167070441897,1.0,0.852897934188907,1.0,0.9666950019965026,0.7595870083931143,0.08107035275480805,0.5088268301808846
United States,2019,0.6942936452267866,0.1760151893076681,0.3781638773781451,0.7625476771591535,1.0,0.8924829018781326,1.0,0.960011997075686,0.7438222427656502,0.08348580487380795,0.5072255701863008
United States,2020,77.4000015258789,,0.5715370774269104,,,,,15.471116065979004,,,293392.1875
United States,2021,77.19999694824219,,0.5772730112075806,,,,,,,,326146.875
United States,2022,78.19999694824219,,,,,,,,,,351675.78125
United States,2023,79.69999694824219,,,,,,,,,,
